Date,Visitor,G,Home,G,,Att.,LOG,Notes
2008-03-22,Los Angeles Kings,4,Dallas Stars,2,,18532,,
2008-03-22,Colorado Avalanche,5,Edmonton Oilers,7,,16839,,
2008-03-22,Tampa Bay Lightning,2,Florida Panthers,4,,18502,,
2008-03-22,Boston Bruins,2,Montreal Canadiens,3,SO,21273,,
2008-03-22,Chicago Blackhawks,1,Nashville Predators,2,SO,17113,,
2008-03-22,Toronto Maple Leafs,5,Ottawa Senators,4,,20183,,
2008-03-22,Anaheim Ducks,2,Phoenix Coyotes,1,,17645,,
2008-03-22,New Jersey Devils,1,Pittsburgh Penguins,7,,17132,,
2008-03-23,St. Louis Blues,3,Chicago Blackhawks,4,OT,19146,,
2008-03-23,New York Islanders,1,Philadelphia Flyers,4,,19136,,
2008-03-24,Calgary Flames,0,Colorado Avalanche,2,,18007,,
2008-03-24,Minnesota Wild,3,Edmonton Oilers,5,,16839,,
2008-03-24,Ottawa Senators,5,Montreal Canadiens,7,,21273,,
2008-03-24,Pittsburgh Penguins,1,New York Islanders,4,,16234,,
2008-03-25,Ottawa Senators,6,Buffalo Sabres,3,,18690,,
2008-03-25,Washington Capitals,3,Carolina Hurricanes,2,SO,18680,,
2008-03-25,Vancouver Canucks,2,Calgary Flames,3,,19289,,
2008-03-25,Pittsburgh Penguins,2,New Jersey Devils,0,,16292,,
2008-03-25,Columbus Blue Jackets,0,Nashville Predators,3,,16330,,
2008-03-25,Philadelphia Flyers,2,New York Rangers,1,OT,18200,,
2008-03-25,San Jose Sharks,4,Phoenix Coyotes,5,OT,15991,,
2008-03-25,Detroit Red Wings,2,St. Louis Blues,1,,19150,,
2008-03-25,Florida Panthers,1,Tampa Bay Lightning,3,,16110,,
2008-03-25,Boston Bruins,6,Toronto Maple Leafs,2,,19562,,
2008-03-26,Los Angeles Kings,1,Anaheim Ducks,2,SO,17331,,
2008-03-26,Chicago Blackhawks,0,Columbus Blue Jackets,4,,14454,,
2008-03-26,Vancouver Canucks,3,Colorado Avalanche,6,,17728,,
2008-03-26,Edmonton Oilers,1,Minnesota Wild,3,,18568,,
2008-03-27,Toronto Maple Leafs,2,Boston Bruins,4,,16659,,
2008-03-27,Atlanta Thrashers,3,Florida Panthers,2,,17301,,
2008-03-27,Phoenix Coyotes,0,Los Angeles Kings,4,,17331,,
2008-03-27,New Jersey Devils,2,New York Rangers,3,,18200,,
2008-03-27,Buffalo Sabres,4,Ottawa Senators,3,SO,19883,,
2008-03-27,New York Islanders,1,Pittsburgh Penguins,3,,17025,,
2008-03-27,Dallas Stars,2,San Jose Sharks,3,OT,17496,,
2008-03-27,Washington Capitals,4,Tampa Bay Lightning,3,OT,17777,,
2008-03-28,San Jose Sharks,3,Anaheim Ducks,1,,17334,,
2008-03-28,Montreal Canadiens,4,Buffalo Sabres,3,OT,18690,,
2008-03-28,Atlanta Thrashers,1,Carolina Hurricanes,7,,17833,,
2008-03-28,Nashville Predators,2,Columbus Blue Jackets,0,,15495,,
2008-03-28,Edmonton Oilers,4,Colorado Avalanche,5,SO,17846,,
2008-03-28,St. Louis Blues,4,Detroit Red Wings,3,OT,20066,,
2008-03-28,Vancouver Canucks,0,Minnesota Wild,4,,18568,,
2008-03-28,Philadelphia Flyers,4,New Jersey Devils,5,SO,17056,,
2008-03-29,Ottawa Senators,0,Boston Bruins,4,,17565,,
2008-03-29,Edmonton Oilers,2,Calgary Flames,1,,19289,,
2008-03-29,Washington Capitals,3,Florida Panthers,0,,17832,,
2008-03-29,Dallas Stars,7,Los Angeles Kings,2,,17849,,
2008-03-29,Philadelphia Flyers,4,New York Islanders,3,SO,15223,,
2008-03-29,Chicago Blackhawks,4,St. Louis Blues,3,,19150,,
2008-03-29,Carolina Hurricanes,1,Tampa Bay Lightning,2,,19311,,
2008-03-29,Montreal Canadiens,2,Toronto Maple Leafs,4,,19584,,
2008-03-30,Dallas Stars,2,Anaheim Ducks,3,SO,17174,,
2008-03-30,Boston Bruins,1,Buffalo Sabres,2,OT,18690,,
2008-03-30,Columbus Blue Jackets,4,Chicago Blackhawks,5,SO,20885,,
2008-03-30,Nashville Predators,0,Detroit Red Wings,1,OT,20066,,
2008-03-30,Colorado Avalanche,2,Minnesota Wild,3,OT,18568,,
2008-03-30,New York Rangers,1,Pittsburgh Penguins,3,,17020,,
2008-03-30,Phoenix Coyotes,1,San Jose Sharks,3,,17496,,
2008-03-30,Calgary Flames,2,Vancouver Canucks,6,,18630,,
2008-03-31,Pittsburgh Penguins,1,New York Rangers,2,OT,18200,,
2008-03-31,Atlanta Thrashers,2,Tampa Bay Lightning,0,,17441,,
2008-04-01,Florida Panthers,3,Atlanta Thrashers,2,,15453,,
2008-04-01,Calgary Flames,3,Edmonton Oilers,2,,16839,,
2008-04-01,New Jersey Devils,2,New York Islanders,1,OT,12357,,
2008-04-01,Montreal Canadiens,3,Ottawa Senators,0,,20326,,
2008-04-01,Los Angeles Kings,2,San Jose Sharks,5,,17496,,
2008-04-01,Nashville Predators,4,St. Louis Blues,3,OT,17357,,
2008-04-01,Buffalo Sabres,4,Toronto Maple Leafs,3,SO,19288,,
2008-04-01,Colorado Avalanche,4,Vancouver Canucks,2,,18630,,
2008-04-01,Carolina Hurricanes,1,Washington Capitals,4,,18277,,
2008-04-02,Tampa Bay Lightning,2,Carolina Hurricanes,6,,17644,,
2008-04-02,Detroit Red Wings,2,Chicago Blackhawks,6,,21365,,
2008-04-02,Boston Bruins,2,New Jersey Devils,3,SO,16144,,
2008-04-02,Philadelphia Flyers,2,Pittsburgh Penguins,4,,17132,,
2008-04-03,Columbus Blue Jackets,2,Detroit Red Wings,3,,19435,,
2008-04-03,San Jose Sharks,2,Los Angeles Kings,4,,17759,,
2008-04-03,Calgary Flames,1,Minnesota Wild,3,,18568,,
2008-04-03,Buffalo Sabres,1,Montreal Canadiens,3,,21273,,
2008-04-03,St. Louis Blues,2,Nashville Predators,3,,17113,,
2008-04-03,New York Rangers,3,New York Islanders,0,,16234,,
2008-04-03,Dallas Stars,4,Phoenix Coyotes,2,,18340,,
2008-04-03,Ottawa Senators,8,Toronto Maple Leafs,2,,19466,,
2008-04-03,Edmonton Oilers,2,Vancouver Canucks,1,,18630,,
2008-04-03,Tampa Bay Lightning,1,Washington Capitals,4,,18277,,
2008-04-04,Florida Panthers,4,Carolina Hurricanes,3,,18680,,
2008-04-04,Nashville Predators,1,Chicago Blackhawks,3,,21929,,
2008-04-04,Phoenix Coyotes,4,Dallas Stars,2,,18584,,
2008-04-04,New York Islanders,4,New York Rangers,3,SO,18200,,
2008-04-04,Boston Bruins,2,Ottawa Senators,1,,20232,,
2008-04-04,New Jersey Devils,0,Philadelphia Flyers,3,,19957,,
2008-04-05,Tampa Bay Lightning,1,Atlanta Thrashers,4,,18732,,
2008-04-05,Buffalo Sabres,3,Boston Bruins,0,,17565,,
2008-04-05,Anaheim Ducks,4,Los Angeles Kings,3,,18118,,
2008-04-05,Toronto Maple Leafs,1,Montreal Canadiens,3,,21273,,
2008-04-05,Columbus Blue Jackets,0,St. Louis Blues,3,,19150,,
2008-04-05,Calgary Flames,7,Vancouver Canucks,1,,18630,,
2008-04-05,Florida Panthers,1,Washington Capitals,3,,18277,,
2008-04-06,Phoenix Coyotes,2,Anaheim Ducks,3,SO,17269,,
2008-04-06,St. Louis Blues,4,Columbus Blue Jackets,1,,17739,,
2008-04-06,Minnesota Wild,3,Colorado Avalanche,4,SO,18007,,
2008-04-06,San Jose Sharks,2,Dallas Stars,4,,18532,,
2008-04-06,Chicago Blackhawks,1,Detroit Red Wings,4,,20066,,
2008-04-06,New York Rangers,2,New Jersey Devils,3,SO,17625,,
2008-04-06,Pittsburgh Penguins,0,Philadelphia Flyers,2,,19767,,
