Date,Visitor,G,Home,G,,Att.,LOG,Notes
2007-04-05,Pittsburgh Penguins,3,Ottawa Senators,2,,,,
2007-04-05,New Jersey Devils,3,Philadelphia Flyers,2,,,,
2007-04-05,Los Angeles Kings,2,Phoenix Coyotes,3,,,,
2007-04-05,Calgary Flames,3,San Jose Sharks,4,,,,
2007-04-05,Colorado Avalanche,3,Vancouver Canucks,1,,,,
2007-04-06,Atlanta Thrashers,4,Carolina Hurricanes,1,,,,
2007-04-06,Anaheim Ducks,1,Dallas Stars,2,SO,,,
2007-04-06,Florida Panthers,7,Tampa Bay Lightning,2,,,,
2007-04-07,Tampa Bay Lightning,2,Atlanta Thrashers,3,SO,,,
2007-04-07,Ottawa Senators,6,Boston Bruins,3,,,,
2007-04-07,Florida Panthers,4,Carolina Hurricanes,5,OT,,,
2007-04-07,Anaheim Ducks,4,Columbus Blue Jackets,3,,,,
2007-04-07,Edmonton Oilers,3,Calgary Flames,2,,,,
2007-04-07,Nashville Predators,4,Colorado Avalanche,2,,,,
2007-04-07,Chicago Blackhawks,2,Detroit Red Wings,7,,,,
2007-04-07,Phoenix Coyotes,2,Los Angeles Kings,3,,,,
2007-04-07,St. Louis Blues,1,Minnesota Wild,5,,,,
2007-04-07,New York Islanders,4,Philadelphia Flyers,2,,,,
2007-04-07,New York Rangers,1,Pittsburgh Penguins,2,,,,
2007-04-07,Vancouver Canucks,4,San Jose Sharks,3,OT,,,
2007-04-07,Montreal Canadiens,5,Toronto Maple Leafs,6,,,,
2007-04-07,Buffalo Sabres,2,Washington Capitals,0,,,,
2007-04-08,Calgary Flames,3,Colorado Avalanche,6,,,,
2007-04-08,Chicago Blackhawks,2,Dallas Stars,3,,,,
2007-04-08,New York Islanders,3,New Jersey Devils,2,SO,,,
2007-04-08,Buffalo Sabres,3,Philadelphia Flyers,4,,,,
2007-04-08,Vancouver Canucks,1,Phoenix Coyotes,3,,,,
