Date,Visitor,G,Home,G,,Att.,LOG,Notes
2006-04-13,Toronto Maple Leafs,4,New York Islanders,3,OT,,,
2006-04-13,Florida Panthers,5,Ottawa Senators,4,OT,,,
2006-04-13,Los Angeles Kings,0,Phoenix Coyotes,3,,,,
2006-04-13,New York Rangers,3,Pittsburgh Penguins,5,,,,
2006-04-13,Vancouver Canucks,3,San Jose Sharks,5,,,,
2006-04-14,Tampa Bay Lightning,4,Carolina Hurricanes,5,SO,,,
2006-04-15,Boston Bruins,3,Atlanta Thrashers,4,,,,
2006-04-15,Chicago Blackhawks,2,Columbus Blue Jackets,5,,,,
2006-04-15,Minnesota Wild,3,Dallas Stars,4,OT,,,
2006-04-15,Washington Capitals,2,Florida Panthers,1,SO,,,
2006-04-15,Calgary Flames,1,Los Angeles Kings,2,SO,,,
2006-04-15,Buffalo Sabres,4,Montreal Canadiens,2,,,,
2006-04-15,Phoenix Coyotes,1,Nashville Predators,5,,,,
2006-04-15,Pittsburgh Penguins,4,New York Islanders,5,SO,,,
2006-04-15,New York Rangers,1,Philadelphia Flyers,4,,,,
2006-04-15,Mighty Ducks of Anaheim,3,San Jose Sharks,6,,,,
2006-04-15,Detroit Red Wings,3,St. Louis Blues,2,,,,
2006-04-15,Carolina Hurricanes,2,Tampa Bay Lightning,3,OT,,,
2006-04-15,Ottawa Senators,1,Toronto Maple Leafs,5,,,,
2006-04-15,Colorado Avalanche,3,Vancouver Canucks,4,OT,,,
2006-04-16,Toronto Maple Leafs,0,Buffalo Sabres,6,,,,
2006-04-16,Columbus Blue Jackets,3,Chicago Blackhawks,4,,,,
2006-04-16,Philadelphia Flyers,1,New Jersey Devils,5,,,,
2006-04-16,Phoenix Coyotes,3,St. Louis Blues,0,,,,
2006-04-17,Dallas Stars,2,Detroit Red Wings,3,,,,
2006-04-17,Colorado Avalanche,2,Edmonton Oilers,4,,,,
2006-04-17,Calgary Flames,3,Mighty Ducks of Anaheim,4,,,,
2006-04-17,New York Islanders,1,Pittsburgh Penguins,6,,,,
2006-04-17,Los Angeles Kings,4,San Jose Sharks,0,,,,
2006-04-17,Atlanta Thrashers,4,Washington Capitals,6,,,,
2006-04-18,Buffalo Sabres,4,Carolina Hurricanes,0,,,,
2006-04-18,Dallas Stars,4,Columbus Blue Jackets,5,OT,,,
2006-04-18,St. Louis Blues,2,Chicago Blackhawks,3,OT,,,
2006-04-18,Atlanta Thrashers,1,Florida Panthers,2,OT,,,
2006-04-18,New Jersey Devils,4,Montreal Canadiens,3,,,,
2006-04-18,Detroit Red Wings,3,Nashville Predators,6,,,,
2006-04-18,Philadelphia Flyers,4,New York Islanders,1,,,,
2006-04-18,Ottawa Senators,5,New York Rangers,1,,,,
2006-04-18,Washington Capitals,4,Tampa Bay Lightning,1,,,,
2006-04-18,Pittsburgh Penguins,3,Toronto Maple Leafs,5,,,,
